label,date,season,lon,lat,TP_mm,RNE,Tmean,Tmax,Tmin,RH,EH,WSPD,pDWI,DWI_by_month,DWI,FMI,DEM,Slope,TMI,day_weight,FFDRI,FRI_norm,FRI_grade,range,is_coastal,zone
0,2016-04-25,spring,128.4788693,35.63165778,0,1,16.18745894,23.22034207,10.76514512,59.49650032,59.49650032,0.804764797,0.50624156,7,7,10,92.42007585,10.39609486,13.0486328,0.9,75.21565428,0.651513555,High,0.66–0.85,0,내륙
1,2016-11-16,fall,128.5623919,35.86523772,0.456843291,1,6.62940768,11.47824913,2.591299122,60.60136683,60.60136683,1.70787549,0.114014747,6,6,10,46.56913496,3.51578483,13.12259963,0.78,59.81344157,0.477838231,Low,≤0.50,0,내륙
0,2016-11-16,fall,129.2033685,36.91355369,0.556532429,1,6.432760767,12.08067605,2.833787909,63.44497435,63.44497435,1.820596446,0.100055084,6,6,2,760.473714,23.41857912,12.90766182,0.78,50.20196433,0.36945923,Low,≤0.50,1,해안권
1,2016-12-09,fall,128.4422764,35.86144529,0.424729252,1,0.950322317,6.619550561,-4.129699366,61.20483978,61.20483978,2.577165718,0.056322483,3,3,3,46.12104302,8.840921395,13.68015877,0.83,38.19679767,0.234088992,Low,≤0.50,0,내륙
0,2016-12-09,fall,128.2807696,35.64779857,0.242307161,1,1.705308977,7.753874065,-3.608443805,62.03013069,62.03013069,2.479113713,0.061509884,4,4,0,170.0135093,18.14994985,13.4835751,0.83,40.027051,0.254726925,Low,≤0.50,0,내륙
1,2016-12-17,fall,128.5623919,35.86523772,0.001327857,1,3.607514824,8.23203744,-0.000983489,69.49677416,69.49677416,4.887437052,0.026017028,1,1,3,46.56913496,3.51578483,13.60697666,0.83,26.48568594,0.102034516,Low,≤0.50,0,내륙
0,2016-12-17,fall,129.2248225,36.48505914,0.003009555,1,2.784353568,6.534850756,0.677005631,75.10997307,75.10997307,3.447993042,0.018955098,1,1,10,476.4696144,22.21339655,12.96907405,0.83,34.40649719,0.19134957,Low,≤0.50,1,해안권
0,2016-12-17,fall,129.3051761,36.28996087,0.002328329,1,3.487565642,7.241047037,1.333369461,73.67153547,73.67153547,3.792334677,0.021303747,1,1,2,452.4889475,25.95102756,13.21902602,0.83,24.75768739,0.082549607,Low,≤0.50,1,해안권
0,2016-12-17,fall,129.3046943,36.51086413,0.002797561,1,3.194471045,6.854212771,1.094095622,74.07128555,74.07128555,3.708346406,0.020136191,1,1,2,342.0698236,21.00858574,13.30054465,0.83,24.85917809,0.083694016,Low,≤0.50,1,해안권
1,2017-02-02,spring,128.4276446,35.6406589,0.009919009,1,-0.57087447,4.618701672,-4.575624836,50.40234559,50.40234559,2.939178332,0.245156853,3,3,10,40.48648066,7.053718429,13.82033026,0.85,48.22092108,0.34712099,Low,≤0.50,0,내륙
1,2017-02-02,spring,128.7630788,35.97624156,0.008213968,1,-0.925232041,4.748124055,-3.994805896,52.24705162,52.24705162,2.762948327,0.224648113,3,3,0,408.5727657,19.13530803,14.83219255,0.85,36.7610455,0.217899453,Low,≤0.50,0,내륙
0,2017-02-02,spring,128.5783302,35.76534841,0.010328151,1,-0.988333337,5.072569514,-4.074720733,50.66150079,50.66150079,2.632372618,0.254837221,3,3,10,408.0510094,26.33411375,12.87476763,0.85,47.01532873,0.333526733,Low,≤0.50,0,내륙
0,2017-02-02,spring,128.5565108,36.11216534,0.005888005,1,-0.852677966,3.711170118,-4.296805356,52.70438003,52.70438003,3.050738208,0.198509614,3,3,2,168.5682209,15.09010521,13.51295888,0.85,37.62902257,0.227686761,Low,≤0.50,0,내륙
1,2017-02-03,spring,129.335362,36.35876189,0.0076973,1,2.377475385,7.304347847,-0.42792377,56.77982728,56.77982728,2.768490544,0.202948517,3,3,0,150.8777133,19.42535879,16.47093995,0.85,38.85044844,0.241459557,Low,≤0.50,1,해안권
0,2017-02-03,spring,129.3360598,36.14299516,0.00634781,1,2.857320461,7.300189387,-0.274972469,55.86895465,55.86895465,3.27671213,0.205847508,3,3,0,44.4225753,4.69459397,15.02935397,0.85,37.01242631,0.220734022,Low,≤0.50,1,해안권
1,2017-02-04,spring,128.8588359,35.95506925,4.380338451,0.5,5.909301016,10.28312396,0.986738368,53.48394149,53.48394149,0.656028343,0.347723829,5,2.5,10,94.0724206,8.27548873,13.27149286,0.85,44.5461534,0.305684316,Low,≤0.50,0,내륙
1,2017-02-04,spring,128.6020597,37.03081184,2.24469732,0.5,2.697475948,9.456349146,-0.945140094,58.294686,58.294686,1.561600892,0.236632136,3,1.5,2,595.3552793,19.15247403,12.84013147,0.85,27.84616762,0.117375305,Low,≤0.50,0,내륙
0,2017-02-04,spring,128.4200113,36.06921384,9.207023869,0.4,5.349434035,10.61148767,0.48618104,57.55137173,57.55137173,0.620713,0.286233037,4,1.6,10,138.8035178,14.33938121,13.2073095,0.85,39.10931961,0.244378588,Low,≤0.50,0,내륙
1,2017-02-09,spring,128.0035871,36.65144264,0.218254325,1,-5.910123562,0.984966969,-9.0840563,41.39361191,41.39361191,4.643961919,0.285162373,4,4,0,353.3463296,23.51368753,16.00939627,0.85,44.21198024,0.30191618,Low,≤0.50,0,내륙
0,2017-02-09,spring,128.6783268,35.91306486,0.169843769,1,-3.463629064,0.741781466,-6.087883856,40.93948767,40.93948767,4.86667707,0.283302691,4,4,10,153.8530333,17.66308391,13.85500604,0.85,54.2151327,0.41471171,Low,≤0.50,0,내륙
0,2017-02-09,spring,128.5821878,35.99998019,0.212532465,1,-3.976730312,0.209180991,-6.626244803,41.44477044,41.44477044,4.759483847,0.268298891,4,4,10,276.8009155,23.65177046,13.02749815,0.85,53.16006014,0.402814713,Low,≤0.50,0,내륙
0,2017-02-09,spring,128.4992816,35.76002947,0.218321845,1,-3.330788088,1.046926703,-5.990425927,41.65097464,41.65097464,4.349785903,0.288429419,4,4,3,167.7683374,13.60392597,13.37345984,0.85,44.6761613,0.307150285,Low,≤0.50,0,내륙
0,2017-02-09,spring,128.4346747,35.76412314,0.275943038,1,-2.919190847,1.529664518,-5.611961334,42.27614221,42.27614221,4.263175123,0.288989092,4,4,3,142.8866579,17.74085729,13.09615567,0.85,44.32259848,0.303163511,Low,≤0.50,0,내륙
1,2017-02-10,spring,128.2141249,36.50256563,0.00476412,1,-4.667738568,-2.456394571,-7.449215009,36.1558816,36.1558816,4.40842754,0.312426831,4,4,0,113.9619039,11.14560326,26.15417564,0.85,57.14657394,0.447766636,Low,≤0.50,0,내륙
0,2017-02-10,spring,128.7227386,36.76642923,0.005444717,1,-6.203277198,-2.386459755,-9.103289109,36.44887662,36.44887662,4.372980731,0.309638298,4,4,10,313.6753439,17.08504401,13.20348269,0.85,53.38444043,0.405344825,Low,≤0.50,0,내륙
0,2017-02-10,spring,128.9977201,36.59160766,0.00530585,1,-6.345368509,-2.384764847,-9.405021762,37.0903395,37.0903395,4.495870805,0.296404957,4,4,10,333.194464,17.99952299,13.36955225,0.85,53.59617912,0.40773239,Low,≤0.50,0,내륙
1,2017-02-12,spring,128.1218048,36.57947204,0.001294311,1,-2.030523275,2.876536915,-5.389915942,48.94981164,48.94981164,2.978698478,0.237083769,3,3,10,164.4211763,12.5427978,13.17744603,0.85,47.40124369,0.337878309,Low,≤0.50,0,내륙
0,2017-02-12,spring,128.8819597,36.53427981,0.001294311,1,-2.345181631,3.253502434,-5.882723359,52.47511728,52.47511728,2.640333986,0.201757546,3,3,2,157.2075773,8.90074507,13.45056304,0.85,37.54946788,0.226789702,Low,≤0.50,0,내륙
0,2017-02-12,spring,129.2097485,36.38979043,0.001294311,1,-1.427454632,2.862606914,-3.849028116,47.31628658,47.31628658,3.45207538,0.251283846,3,3,3,564.4141095,24.96528397,13.58413931,0.85,38.99477762,0.243087012,Low,≤0.50,1,해안권
0,2017-02-12,spring,129.0119149,36.60833139,0.001294311,1,-2.504185947,2.831923047,-5.936511692,50.62438614,50.62438614,2.565411985,0.220922987,3,3,3,388.9598903,20.58057884,13.12698416,0.85,38.4119048,0.236514539,Low,≤0.50,1,해안권
1,2017-02-16,spring,129.1194033,36.64694671,11.05509302,0.4,7.204669249,13.62180727,2.716547805,71.69937932,71.69937932,2.626038201,0.123365298,2,0.8,3,292.1984955,16.32107636,14.5091526,0.85,27.08416957,0.108783016,Low,≤0.50,1,해안권
0,2017-02-16,spring,128.1858514,36.36778702,11.98344759,0.4,7.748403338,13.5595663,1.857657403,71.54171267,71.54171267,2.508454399,0.125440256,2,0.8,2,270.3086738,17.02447469,13.08024691,0.85,23.98731481,0.073862888,Low,≤0.50,0,내륙
1,2017-02-28,spring,128.8985886,36.59850825,0.347022697,1,5.154046944,10.44267229,1.445879774,44.81593304,44.81593304,1.203338125,0.501041303,7,7,10,199.3540299,13.80805581,13.37402662,0.85,71.45188394,0.609073287,Moderate,0.51–0.65,0,내륙
0,2017-02-28,spring,128.6485153,36.61443233,0.187050162,1,5.862393511,10.18497055,2.430434097,45.8362206,45.8362206,1.29125607,0.473216056,6,6,10,187.311332,10.50354515,13.98609609,0.85,66.28227251,0.550780757,Moderate,0.51–0.65,0,내륙
1,2017-03-04,spring,128.2300152,36.49405842,0.00172425,1,5.117492555,10.17913632,-0.329065277,53.65154206,53.65154206,1.262038975,0.328647555,4,4,2,113.9200648,10.56023824,14.33280534,0.9,47.24928721,0.336164848,Low,≤0.50,0,내륙
0,2017-03-04,spring,128.4928626,37.04128436,0.00172425,1,4.16656627,9.336166388,0.123789496,47.77170198,47.77170198,1.001235098,0.424888156,6,6,0,380.1987168,26.43878249,12.8944304,0.9,55.20748104,0.425901428,Low,≤0.50,0,내륙
1,2017-03-05,spring,128.8318865,36.70067093,0.007504589,1,5.317360463,14.40049334,-1.553192055,58.26634572,58.26634572,1.774624228,0.319495233,4,4,3,192.362187,11.40264079,12.51270824,0.9,46.14215612,0.32368084,Low,≤0.50,0,내륙
0,2017-03-05,spring,128.4222964,35.75929343,0.004744533,1,6.70057366,14.07300327,0.704712377,58.92689449,58.92689449,1.840374948,0.30084601,4,4,2,119.3036817,16.98753104,13.10773147,0.9,45.59543748,0.317516041,Low,≤0.50,0,내륙
1,2017-03-06,spring,128.0012559,36.48037789,0.549498841,1,-0.945177536,6.415315075,-3.32389941,41.11259049,41.11259049,3.027646818,0.437550407,6,6,10,282.3398688,14.07213244,13.26207364,0.9,69.20379941,0.58372389,Moderate,0.51–0.65,0,내륙
1,2017-03-09,spring,128.7435507,36.46840848,0.1384942,1,2.887679547,8.214144775,-2.817555262,51.93128677,51.93128677,3.717535086,0.267289315,4,4,0,293.8354613,21.77786721,15.0740144,0.9,45.54991944,0.31700278,Low,≤0.50,0,내륙
1,2017-03-10,spring,128.391712,36.67372147,0.018496965,1,2.60736534,8.980446023,-2.556485988,49.36710003,49.36710003,2.000750978,0.362984778,5,5,0,188.3589383,10.32386966,13.35957265,0.9,49.53542308,0.361943312,Low,≤0.50,0,내륙
1,2017-03-10,spring,129.0158389,36.30737543,0.005793671,1,2.548659993,8.686644246,-2.079208939,52.55956337,52.55956337,2.038165365,0.301284121,4,4,2,335.7902142,15.22921504,12.9715715,0.9,45.41162153,0.315443333,Low,≤0.50,1,해안권
1,2017-03-10,spring,128.6011842,35.67499072,0.005596829,1,5.134252134,11.00237861,0.23075065,40.23297446,40.23297446,1.544644805,0.592761774,8,8,2,227.8894196,17.83750641,26.16789893,0.9,88.42666356,0.800480873,High,0.66–0.85,0,내륙
0,2017-03-10,spring,128.9053247,35.62727557,0.005596829,1,4.626401671,10.17316846,-0.240306542,42.48180749,42.48180749,1.653805325,0.528883329,7,7,0,615.1022273,28.30676695,13.02895822,0.9,61.6890936,0.49898808,Low,≤0.50,0,내륙
0,2017-03-10,spring,128.8932388,35.42343756,0.005596829,1,5.340636275,11.30801887,-0.107194146,43.6814782,43.6814782,1.671275138,0.529998365,7,7,0,309.4043188,21.15415462,13.35600295,0.9,62.13060398,0.50396655,Moderate,0.51–0.65,0,내륙
0,2017-03-10,spring,128.6731987,35.55087194,0.005596829,1,5.836399889,11.3866045,0.467531613,41.06529835,41.06529835,1.547946518,0.585147638,7,7,0,188.7484012,19.3995852,13.7828366,0.9,62.70682941,0.510464067,Moderate,0.51–0.65,0,내륙
0,2017-03-10,spring,127.8496719,36.46128499,0.009483848,1,3.580667057,9.363980754,-0.546263778,50.27169404,50.27169404,1.857285972,0.357939268,5,5,0,369.4909202,24.38797647,13.49542081,0.9,49.71881809,0.364011274,Low,≤0.50,0,내륙
0,2017-03-10,spring,129.0087046,35.56451636,0.005596829,1,3.713697053,10.03687714,-1.871068309,47.36990917,47.36990917,1.853007231,0.425968107,6,6,0,626.9058901,26.68734241,12.54830555,0.9,54.74021249,0.420632509,Low,≤0.50,1,해안권
1,2017-03-11,spring,129.086517,36.94152696,0.001712092,1,4.215000865,13.33080945,-0.270109233,51.00359871,51.00359871,1.340513131,0.440635619,6,6,10,527.2128769,23.19832975,13.79721734,0.95,73.81103471,0.635675067,Moderate,0.51–0.65,1,해안권
1,2017-03-11,spring,128.2569647,35.75743988,0.001712092,1,8.263559265,12.56732059,2.149735828,45.36087826,45.36087826,1.062950063,0.540716861,7,7,0,101.2322715,13.13953979,14.89657655,0.95,67.77762158,0.567642311,Moderate,0.51–0.65,0,내륙
1,2017-03-11,spring,129.3830219,36.44016636,0.001712092,1,7.409792567,12.748991,3.388751295,48.8444658,48.8444658,1.256942367,0.471859985,6,6,10,97.19510476,15.22719205,14.09326166,0.95,74.23289787,0.640431995,Moderate,0.51–0.65,1,해안권
0,2017-03-11,spring,128.8313432,36.31334901,0.001712092,1,5.910826572,12.68542823,1.221529183,51.17802145,51.17802145,1.311539118,0.424099194,6,6,10,414.7995509,19.56246369,13.63823311,0.95,73.58448218,0.633120461,Moderate,0.51–0.65,0,내륙
0,2017-03-11,spring,128.9455655,36.33539186,0.001712092,1,5.155875806,11.95456135,0.087476596,52.97033752,52.97033752,1.388902443,0.373289423,5,5,2,544.6643927,26.87749542,13.25148522,0.95,54.98336644,0.423374312,Low,≤0.50,0,내륙
0,2017-03-11,spring,128.779151,35.98507566,0.001712092,1,7.184235698,13.59751346,2.513198255,47.15759445,47.15759445,1.199843629,0.524855765,7,7,2,336.2240924,22.42825058,13.44876007,0.95,68.5644831,0.57651496,Moderate,0.51–0.65,0,내륙
1,2017-03-13,spring,128.6522234,35.85625457,0.000949363,1,7.109032325,12.8634506,3.382582901,61.19844136,61.19844136,1.365399559,0.253980106,3,3,2,91.89277672,9.066089472,13.46126086,0.95,41.98229673,0.276774273,Low,≤0.50,0,내륙
1,2017-03-13,spring,128.4688565,35.96030421,0.011939243,1,7.803599818,10.02958265,4.455295271,68.95162727,68.95162727,1.903562426,0.120511623,2,2,10,91.80245339,10.98868484,12.8961362,0.95,45.92699409,0.321254673,Low,≤0.50,0,내륙
0,2017-03-13,spring,129.0788695,36.62195184,0.083054964,1,5.039779438,9.893177636,1.064038197,69.20314934,69.20314934,1.772108493,0.118621929,2,2,10,296.3401159,18.09263358,12.87860781,0.95,45.90201613,0.320973022,Low,≤0.50,1,해안권
0,2017-03-13,spring,129.2311689,36.52562169,0.044668608,1,5.129574094,9.622887257,1.300947132,70.29559235,70.29559235,2.130969431,0.104157266,1,1,3,554.9275408,23.69648096,13.31797826,0.95,29.90311902,0.140569486,Low,≤0.50,1,해안권
1,2017-03-14,spring,129.2810441,35.98201871,33.59940116,0.4,3.794189345,10.24496735,-1.617519713,73.3524865,73.3524865,2.071611046,0.088718423,1,0.4,10,17.81181773,5.577211783,13.63583844,0.95,36.34106978,0.213163807,Low,≤0.50,1,해안권
0,2017-03-14,spring,129.3600201,35.76954683,58.0506832,0.2,4.160222752,9.49685232,-0.09509749,75.08955987,75.08955987,2.823068823,0.068570262,1,0.2,10,370.7353702,15.15489916,13.42911302,0.95,34.71648605,0.194845004,Low,≤0.50,1,해안권
1,2017-03-15,spring,128.4545941,36.21558068,0.348322179,1,5.211818034,11.5837621,0.229234816,60.1889048,60.1889048,1.649839562,0.242146565,3,3,3,207.8393536,17.22079112,13.55215554,0.95,43.53682164,0.294303093,Low,≤0.50,0,내륙
0,2017-03-15,spring,128.6391548,35.74890283,0.101695342,1,4.405598541,10.91553974,-1.182543395,59.6210757,59.6210757,1.636672202,0.239742763,3,3,10,362.6962363,19.63174772,13.00690066,0.95,52.73483344,0.398019858,Low,≤0.50,0,내륙
0,2017-03-15,spring,128.7864984,35.77909429,0.261694787,1,5.222797851,11.60124695,-0.371600156,60.35338336,60.35338336,1.598979265,0.241046982,3,3,10,193.0357628,16.12509943,13.16127804,0.95,52.95482121,0.40050044,Low,≤0.50,0,내륙
0,2017-03-15,spring,128.7129275,36.06268863,0.725194761,1,4.221855651,10.63015963,-1.031587444,61.73178633,61.73178633,1.61253757,0.207291558,3,3,10,239.6350978,9.90572706,13.55607872,0.95,53.51741218,0.406844214,Low,≤0.50,0,내륙
1,2017-03-16,spring,129.2471898,36.48650202,0.100448013,1,4.810893449,12.79835658,-1.097521923,51.01549434,51.01549434,1.506672365,0.424666161,6,6,0,404.8341599,24.28214828,16.26082402,0.95,63.07167423,0.514578057,Moderate,0.51–0.65,1,해안권
0,2017-03-16,spring,128.4900799,35.78167013,0.20636409,1,6.255352461,12.92741296,0.281124215,54.22217213,54.22217213,1.509541107,0.367557541,5,5,0,162.9741403,17.8236053,13.199528,0.95,52.0593274,0.390402853,Low,≤0.50,0,내륙
0,2017-03-16,spring,128.4925922,35.75381219,0.284799654,1,5.999379224,12.6194435,-0.141071304,55.44821676,55.44821676,1.518192267,0.339316439,5,5,2,136.0463742,10.15145175,13.25517206,0.95,54.98862019,0.423433553,Low,≤0.50,0,내륙
1,2017-03-19,spring,128.5444256,35.88320402,0.014065204,1,9.13418083,13.94702566,2.297856625,55.59407109,55.59407109,1.136885342,0.37256341,5,5,2,30.36521016,2.968378491,13.35213537,0.95,55.1267929,0.424991589,Low,≤0.50,0,내륙
1,2017-03-19,spring,128.8229033,36.68270463,0.014065204,1,7.517675004,15.88873129,-0.092642166,64.64660757,64.64660757,1.2216364,0.256302263,3,3,10,163.3771373,4.61741064,13.96314711,0.95,54.09748463,0.41338511,Low,≤0.50,0,내륙
1,2017-03-19,spring,129.0797938,36.50178837,0.014065204,1,7.977864948,14.16434214,2.959868768,70.11471106,70.11471106,1.200664962,0.162280838,2,2,10,422.5574624,24.69183907,13.17924291,0.95,46.33042115,0.325803716,Low,≤0.50,1,해안권
1,2017-03-19,spring,128.2141249,36.50256563,0.014065204,1,9.591973877,15.13461721,3.117760246,67.81667258,67.81667258,1.162637852,0.202172925,3,3,10,113.9619039,11.14560326,13.29114355,0.95,53.13987956,0.402587157,Low,≤0.50,0,내륙
0,2017-03-19,spring,129.1540064,36.24286465,0.014065204,1,7.685676094,13.6318265,3.5210496,70.3497717,70.3497717,1.250710013,0.152936184,2,2,0,626.8504461,24.55915129,13.50976273,0.95,32.55141189,0.170431631,Low,≤0.50,1,해안권
0,2017-03-19,spring,128.8685305,36.4262673,0.014065204,1,7.983556876,15.46185861,1.421858254,67.60568669,67.60568669,1.238226807,0.208271569,3,3,0,328.5600363,19.42244139,13.06528896,0.95,38.56803677,0.238275083,Low,≤0.50,0,내륙
0,2017-03-19,spring,129.03056,36.19384403,0.014065204,1,7.550935082,14.07305182,2.799799336,70.26951888,70.26951888,1.213376036,0.159388495,2,2,10,647.8936161,26.28160116,12.53097493,0.95,45.40663928,0.315387153,Low,≤0.50,1,해안권
0,2017-03-19,spring,128.8935552,36.60877172,0.014065204,1,7.756271971,15.61837934,0.452818724,66.95091312,66.95091312,1.179886936,0.220206726,3,3,10,185.3592381,12.61375735,13.29898521,0.95,53.15105392,0.402713159,Low,≤0.50,0,내륙
0,2017-03-19,spring,129.0983206,36.65296392,0.014065204,1,7.327853933,13.91920329,1.615256631,69.32799159,69.32799159,1.135045428,0.168718312,2,2,10,313.7814517,19.46256485,13.65940216,0.95,47.01464808,0.333519058,Low,≤0.50,1,해안권
0,2017-03-19,spring,127.8215453,35.94741462,0.014065204,1,7.392738988,13.7575039,2.18117809,56.11753081,56.11753081,1.204240962,0.357611027,5,5,10,684.2843485,22.47222721,13.08782522,0.95,66.15015094,0.549290955,Moderate,0.51–0.65,0,내륙
0,2017-03-19,spring,128.8477767,36.59687482,0.014065204,1,7.838389067,15.73280442,0.490987187,66.20689946,66.20689946,1.186513324,0.232000643,3,3,2,186.1873317,10.25766679,14.60863009,0.95,43.61729788,0.295210543,Low,≤0.50,0,내륙
0,2017-03-19,spring,128.5081801,36.58046454,0.014065204,1,8.664424964,16.18665236,1.465121814,61.14966471,61.14966471,1.105635197,0.319899325,4,4,2,149.7837068,11.00246906,13.06091378,0.95,48.06180214,0.345326765,Low,≤0.50,0,내륙
0,2017-03-19,spring,128.1000936,35.79397096,0.014065204,1,8.554009756,14.58830254,3.38443859,55.31124928,55.31124928,1.03961036,0.393499371,5,5,2,646.9961634,22.20701232,13.00618062,0.95,54.63380738,0.419432685,Low,≤0.50,0,내륙
0,2017-03-19,spring,128.135855,35.93923587,0.014065204,1,8.924746279,15.10932237,3.726867863,55.56864954,55.56864954,0.986267926,0.400998561,5,5,3,343.3828395,21.56808214,13.4565815,0.95,56.70062864,0.442738158,Low,≤0.50,0,내륙
1,2017-03-21,spring,128.6008127,36.45426919,7.393562596,0.4,5.840665547,12.63447202,0.269114807,66.29080145,66.29080145,1.981400251,0.17380245,2,0.8,10,205.9710425,16.78443932,13.34475592,1,40.61713388,0.261380699,Low,≤0.50,0,내륙
0,2017-03-21,spring,128.3419963,36.45660343,5.117452531,0.4,6.344041289,12.84372181,-0.318936113,63.29496735,63.29496735,2.187104257,0.209454153,3,1.2,2,85.61493003,6.849371409,14.6378184,1,33.3567276,0.17951237,Low,≤0.50,0,내륙
1,2017-03-22,spring,128.6283918,36.93555092,0.379970093,1,5.953927092,13.31523,1.626878434,47.44242481,47.44242481,1.996834782,0.492390659,6,6,10,264.0230599,9.189538645,15.60597816,1,80.40896724,0.710073343,High,0.66–0.85,0,내륙
1,2017-03-22,spring,128.3467962,35.66760836,1.092940762,0.5,9.469414842,11.30969192,4.890563915,48.32285622,48.32285622,1.88387241,0.434416884,6,3,0,127.9691526,18.14114067,13.65404469,1,41.48106704,0.271122407,Low,≤0.50,0,내륙
0,2017-03-22,spring,128.3362674,36.56051198,0.405707562,1,8.01322967,13.88179227,3.498268275,46.19532584,46.19532584,2.001395628,0.529021632,7,7,10,162.5358802,15.20863679,14.76395297,1,86.14592946,0.774763319,High,0.66–0.85,0,내륙
0,2017-03-22,spring,128.4005141,36.54821872,0.472753101,1,7.907278266,13.72727005,3.455493816,45.71934997,45.71934997,1.996424099,0.535008214,7,7,10,145.0371556,10.05093355,13.83048198,1,84.74572297,0.758974593,High,0.66–0.85,0,내륙
0,2017-03-22,spring,128.373255,36.49042909,0.354218501,1,8.015828822,13.73361379,3.611175005,45.0831709,45.0831709,1.998104069,0.547423982,7,7,2,227.0397775,18.23380261,13.61695545,1,72.42543318,0.620051026,Moderate,0.51–0.65,0,내륙
0,2017-03-22,spring,128.8028657,36.80127269,1.264675404,0.5,6.845226886,12.46132237,2.467444648,46.9989007,46.9989007,1.967522235,0.483021481,6,3,2,403.4180721,18.78834485,14.08461715,1,45.12692573,0.312233104,Low,≤0.50,0,내륙
0,2017-03-22,spring,129.0894872,36.97647902,1.36960637,0.5,4.945256619,9.995203296,1.187112749,50.60696485,50.60696485,1.672772703,0.369180582,5,2.5,2,526.0830128,25.2834399,12.83766702,1,39.75650053,0.251676198,Low,≤0.50,1,해안권
0,2017-03-22,spring,128.3668279,36.72756832,0.717143349,1,6.681030195,12.45115199,2.113729954,47.22030883,47.22030883,1.974928681,0.478294825,6,6,0,427.9331119,19.01853066,15.02885964,1,64.54328946,0.531171988,Moderate,0.51–0.65,0,내륙
1,2017-03-23,spring,128.3705923,35.68696799,0.164128407,1,9.065428094,14.57209908,3.300847727,56.0544825,56.0544825,1.784126654,0.361362801,5,5,3,129.5346135,19.90875982,13.60575379,1,59.90863069,0.478911583,Low,≤0.50,0,내륙
0,2017-03-23,spring,128.2746894,36.44292647,0.123030967,1,8.176013474,14.58620552,2.784301906,55.07524039,55.07524039,1.815579517,0.378692186,5,5,10,144.9080155,14.32560445,13.73620256,1,70.60430384,0.599515975,Moderate,0.51–0.65,0,내륙
0,2017-03-23,spring,128.5343111,36.43678841,0.096535911,1,8.141661659,14.03083668,3.875595262,54.20712323,54.20712323,1.961396731,0.379557403,5,5,2,330.1862505,19.97942884,13.44920279,1,58.17380419,0.459349683,Low,≤0.50,0,내륙
0,2017-03-23,spring,128.2575773,36.60357648,0.181198552,1,7.91212217,14.11903053,2.826765531,56.63844801,56.63844801,1.789024478,0.341777562,5,5,5,92.30843911,7.214407234,13.92623242,1,63.38934863,0.518160153,Moderate,0.51–0.65,0,내륙
1,2017-04-13,spring,128.6701897,36.82643507,0.056306934,1,12.34116159,17.9973994,7.787457705,52.22253305,52.22253305,2.134020576,0.498618861,7,7,10,221.8621215,10.3768626,14.38948661,0.95,81.30501842,0.720177214,High,0.66–0.85,0,내륙
1,2017-04-13,spring,128.0144196,36.55694049,0.165356578,1,11.84198429,18.37868494,7.113504866,51.18030302,51.18030302,2.193910107,0.525750694,7,7,10,321.1398264,17.51049517,14.74141914,0.95,81.80652227,0.725832171,High,0.66–0.85,0,내륙
0,2017-04-13,spring,128.4415792,36.79648765,0.048971632,1,11.62795558,17.56215874,6.887409613,51.85654225,51.85654225,2.089264897,0.497344056,7,7,2,512.9426905,20.37426429,13.33256372,0.95,68.3989033,0.574647883,Moderate,0.51–0.65,0,내륙
0,2017-04-13,spring,128.6612133,36.79153931,0.09407359,1,12.504794,17.85291876,7.99303115,50.73849955,50.73849955,2.318179898,0.519580775,7,7,2,230.1945969,9.87433593,13.92936119,0.95,69.2493397,0.584237402,Moderate,0.51–0.65,0,내륙
0,2017-04-13,spring,128.4519201,36.7036215,0.092489002,1,12.28012083,18.29595819,7.404819702,51.7719974,51.7719974,2.144657052,0.513692623,7,7,5,168.3463292,12.08125868,13.54606639,0.95,72.97814461,0.6262834,Moderate,0.51–0.65,0,내륙
1,2017-04-23,spring,129.1205126,36.60992275,1.646774449,0.5,13.12045423,18.95761273,6.797089688,59.39754327,59.39754327,2.683853821,0.368685715,5,2.5,10,348.8773361,20.66760081,14.49975466,0.9,48.82466879,0.353928848,Low,≤0.50,1,해안권
0,2017-04-23,spring,129.3165101,36.9201557,2.276826065,0.5,13.41894514,18.16915547,8.237758629,56.99451371,56.99451371,3.371720892,0.379576686,5,2.5,10,401.8885359,24.83545323,12.96807449,0.9,46.75690056,0.330612697,Low,≤0.50,1,해안권
0,2017-04-23,spring,129.1877122,36.82381762,2.579092528,0.5,12.26656035,18.07922847,6.098059252,55.23468836,55.23468836,2.419855486,0.43462674,6,3,2,632.0262337,24.92807522,12.9306586,0.9,39.05638911,0.243781743,Low,≤0.50,1,해안권
1,2017-04-26,spring,128.804937,35.58675998,0.030511807,1,12.07065763,19.89756519,5.616310135,45.12395298,45.12395298,2.474166631,0.663739607,8,8,10,89.50834723,11.67141427,13.39712073,0.9,81.98611299,0.727857235,High,0.66–0.85,0,내륙
1,2017-04-27,spring,128.9396843,36.04490078,0.112956309,1,12.25420663,17.14923831,6.484852409,44.23250295,44.23250295,2.991689043,0.611557085,8,8,10,146.2055848,11.49599874,13.98868124,0.9,82.78471967,0.736862323,High,0.66–0.85,0,내륙
1,2017-04-28,spring,128.0144196,36.58388995,0.004702806,1,13.20572044,23.45936197,6.154628647,48.86811585,48.86811585,2.502928503,0.667834323,8,8,3,223.4030893,14.85086428,13.95404771,0.9,73.28796441,0.629776927,Moderate,0.51–0.65,0,내륙
